fips,name,state,Number_of_returns,estimated_exams,audit_rate,audit_rate_trunk
28123,"Scott County, Mississippi",Mississippi,48090,439,9.128716988978997,9.128716988978997
28125,"Sharkey County, Mississippi",Mississippi,7570,85,11.228533685601057,11
28127,"Simpson County, Mississippi",Mississippi,42520,383,9.007525870178739,9.007525870178739
28129,"Smith County, Mississippi",Mississippi,24270,212,8.735063864853728,8.735063864853728
28131,"Stone County, Mississippi",Mississippi,26980,232,8.598962194217938,8.598962194217938
28133,"Sunflower County, Mississippi",Mississippi,39800,433,10.879396984924622,10.879396984924622
28135,"Tallahatchie County, Mississippi",Mississippi,20430,223,10.915320606950564,10.915320606950564
28137,"Tate County, Mississippi",Mississippi,46590,407,8.735780210345567,8.735780210345567
28139,"Tippah County, Mississippi",Mississippi,34860,300,8.605851979345955,8.605851979345955
28141,"Tishomingo County, Mississippi",Mississippi,29470,238,8.076009501187649,8.076009501187649
28143,"Tunica County, Mississippi",Mississippi,19370,223,11.512648425400103,11
28145,"Union County, Mississippi",Mississippi,45380,380,8.373732921992067,8.373732921992067
28147,"Walthall County, Mississippi",Mississippi,22440,214,9.536541889483066,9.536541889483066
28149,"Warren County, Mississippi",Mississippi,85700,778,9.078179696616102,9.078179696616102
28151,"Washington County, Mississippi",Mississippi,82300,859,10.437424058323208,10.437424058323208
28153,"Wayne County, Mississippi",Mississippi,33210,314,9.454983438723277,9.454983438723277
28155,"Webster County, Mississippi",Mississippi,15950,139,8.714733542319749,8.714733542319749
28157,"Wilkinson County, Mississippi",Mississippi,14330,142,9.909281228192603,9.909281228192603
28159,"Winston County, Mississippi",Mississippi,30260,279,9.220092531394581,9.220092531394581
28161,"Yalobusha County, Mississippi",Mississippi,21470,194,9.035863996273871,9.035863996273871
28163,"Yazoo County, Mississippi",Mississippi,38320,385,10.04697286012526,10.04697286012526
29001,"Adair County, Missouri",Missouri,37850,290,7.661822985468956,7.661822985468956
29003,"Andrew County, Missouri",Missouri,33030,232,7.023917650620648,7.023917650620648
29005,"Atchison County, Missouri",Missouri,10190,75,7.360157016683023,7.360157016683023
29007,"Audrain County, Missouri",Missouri,42410,320,7.54539023815138,7.54539023815138
29009,"Barry County, Missouri",Missouri,55940,467,8.348230246692884,8.348230246692884
29011,"Barton County, Missouri",Missouri,20470,166,8.10942843185149,8.10942843185149
29013,"Bates County, Missouri",Missouri,28200,220,7.801418439716312,7.801418439716312
29015,"Benton County, Missouri",Missouri,31200,245,7.852564102564102,7.852564102564102
29017,"Bollinger County, Missouri",Missouri,19100,152,7.958115183246073,7.958115183246073
29019,"Boone County, Missouri",Missouri,304340,2202,7.235328908457646,7.235328908457646
29021,"Buchanan County, Missouri",Missouri,156760,1188,7.578463893850472,7.578463893850472
29023,"Butler County, Missouri",Missouri,70190,602,8.576720330531414,8.576720330531414
29025,"Caldwell County, Missouri",Missouri,15300,118,7.712418300653594,7.712418300653594
29027,"Callaway County, Missouri",Missouri,77660,562,7.236672675766161,7.236672675766161
29029,"Camden County, Missouri",Missouri,79130,628,7.9363073423480355,7.9363073423480355
29031,"Cape Girardeau County, Missouri",Missouri,139930,1044,7.460873293789752,7.460873293789752
29033,"Carroll County, Missouri",Missouri,16610,129,7.766405779650813,7.766405779650813
29035,"Carter County, Missouri",Missouri,9810,88,8.970438328236492,8.970438328236492
29037,"Cass County, Missouri",Missouri,188300,1303,6.9198088157195965,6.9198088157195965
29039,"Cedar County, Missouri",Missouri,21840,184,8.424908424908425,8.424908424908425
29041,"Chariton County, Missouri",Missouri,13820,106,7.6700434153400865,7.6700434153400865
29043,"Christian County, Missouri",Missouri,142950,1075,7.520111927247289,7.520111927247289
29045,"Clark County, Missouri",Missouri,11720,92,7.849829351535836,7.849829351535836
29047,"Clay County, Missouri",Missouri,449070,3076,6.849711626249805,6.849711626249805
29049,"Clinton County, Missouri",Missouri,38060,267,7.015239096163952,7.015239096163952
29051,"Cole County, Missouri",Missouri,143950,1034,7.183049670024314,7.183049670024314
29053,"Cooper County, Missouri",Missouri,29970,225,7.5075075075075075,7.5075075075075075
29055,"Crawford County, Missouri",Missouri,40890,332,8.119344583027635,8.119344583027635
29057,"Dade County, Missouri",Missouri,12610,107,8.485329103885805,8.485329103885805
29059,"Dallas County, Missouri",Missouri,26180,219,8.365164247517189,8.365164247517189
29061,"Daviess County, Missouri",Missouri,14020,112,7.988587731811698,7.988587731811698
29063,"DeKalb County, Missouri",Missouri,16200,122,7.530864197530864,7.530864197530864
29065,"Dent County, Missouri",Missouri,23660,200,8.4530853761623,8.4530853761623
29067,"Douglas County, Missouri",Missouri,19840,174,8.77016129032258,8.77016129032258
29069,"Dunklin County, Missouri",Missouri,46890,411,8.765195137555983,8.765195137555983
29071,"Franklin County, Missouri",Missouri,195760,1393,7.115856150388231,7.115856150388231
29073,"Gasconade County, Missouri",Missouri,28080,208,7.407407407407407,7.407407407407407
29075,"Gentry County, Missouri",Missouri,11380,91,7.996485061511423,7.996485061511423
29077,"Greene County, Missouri",Missouri,513350,3874,7.546508230252265,7.546508230252265
29079,"Grundy County, Missouri",Missouri,17020,130,7.638072855464159,7.638072855464159
29081,"Harrison County, Missouri",Missouri,14950,127,8.494983277591974,8.494983277591974
29083,"Henry County, Missouri",Missouri,37830,290,7.665873645255088,7.665873645255088
29085,"Hickory County, Missouri",Missouri,14100,116,8.226950354609928,8.226950354609928
29087,"Holt County, Missouri",Missouri,8580,66,7.6923076923076925,7.6923076923076925
29089,"Howard County, Missouri",Missouri,17420,135,7.749712973593571,7.749712973593571
29091,"Howell County, Missouri",Missouri,63770,553,8.67178924259056,8.67178924259056
29093,"Iron County, Missouri",Missouri,15630,124,7.933461292386435,7.933461292386435
29095,"Jackson County, Missouri",Missouri,1294420,9701,7.494476290539392,7.494476290539392
29097,"Jasper County, Missouri",Missouri,202570,1592,7.859011699659376,7.859011699659376
29099,"Jefferson County, Missouri",Missouri,418690,2886,6.892927941914065,6.892927941914065
29101,"Johnson County, Missouri",Missouri,87960,625,7.105502501136881,7.105502501136881
29103,"Knox County, Missouri",Missouri,6820,60,8.797653958944283,8.797653958944283
29105,"Laclede County, Missouri",Missouri,59480,488,8.2044384667115,8.2044384667115
29107,"Lafayette County, Missouri",Missouri,59250,428,7.223628691983122,7.223628691983122
29109,"Lawrence County, Missouri",Missouri,63480,505,7.955261499684941,7.955261499684941
29111,"Lewis County, Missouri",Missouri,16940,130,7.674144037780401,7.674144037780401
29113,"Lincoln County, Missouri",Missouri,97730,694,7.101197175892766,7.101197175892766
29115,"Linn County, Missouri",Missouri,21990,176,8.003638017280583,8.003638017280583
29117,"Livingston County, Missouri",Missouri,25040,192,7.667731629392971,7.667731629392971
29119,"McDonald County, Missouri",Missouri,36020,312,8.661854525263742,8.661854525263742
29121,"Macon County, Missouri",Missouri,27670,215,7.770148174918685,7.770148174918685
29123,"Madison County, Missouri",Missouri,19890,165,8.295625942684767,8.295625942684767
29125,"Maries County, Missouri",Missouri,14820,115,7.75978407557355,7.75978407557355
29127,"Marion County, Missouri",Missouri,50940,390,7.656065959952885,7.656065959952885
29129,"Mercer County, Missouri",Missouri,6110,50,8.183306055646481,8.183306055646481
29131,"Miller County, Missouri",Missouri,41220,331,8.030082484230956,8.030082484230956
29133,"Mississippi County, Missouri",Missouri,20290,180,8.871365204534253,8.871365204534253
29135,"Moniteau County, Missouri",Missouri,26090,200,7.6657723265619016,7.6657723265619016
29137,"Monroe County, Missouri",Missouri,15380,119,7.7373211963589075,7.7373211963589075
29139,"Montgomery County, Missouri",Missouri,20780,168,8.084696823869105,8.084696823869105
29141,"Morgan County, Missouri",Missouri,33790,272,8.049718851731281,8.049718851731281
29143,"New Madrid County, Missouri",Missouri,28540,246,8.61948142957253,8.61948142957253
29145,"Newton County, Missouri",Missouri,97810,791,8.08710765770371,8.08710765770371
29147,"Nodaway County, Missouri",Missouri,34570,246,7.115996528782181,7.115996528782181
29149,"Oregon County, Missouri",Missouri,15430,140,9.073233959818536,9.073233959818536
29151,"Osage County, Missouri",Missouri,24120,168,6.965174129353234,6.965174129353234
29153,"Ozark County, Missouri",Missouri,13680,118,8.625730994152047,8.625730994152047
29155,"Pemiscot County, Missouri",Missouri,26840,254,9.46348733233979,9.46348733233979
29157,"Perry County, Missouri",Missouri,35470,249,7.020016915703411,7.020016915703411
29159,"Pettis County, Missouri",Missouri,73590,568,7.718440005435521,7.718440005435521
29161,"Phelps County, Missouri",Missouri,70840,543,7.665160926030491,7.665160926030491
29163,"Pike County, Missouri",Missouri,29240,229,7.831737346101231,7.831737346101231
29165,"Platte County, Missouri",Missouri,185460,1291,6.961069772457673,6.961069772457673
29167,"Polk County, Missouri",Missouri,47280,383,8.10067681895093,8.10067681895093
29169,"Pulaski County, Missouri",Missouri,74560,581,7.7923819742489275,7.7923819742489275
29171,"Putnam County, Missouri",Missouri,8270,69,8.343409915356713,8.343409915356713
29173,"Ralls County, Missouri",Missouri,18590,136,7.315761161915008,7.315761161915008
29175,"Randolph County, Missouri",Missouri,41020,326,7.947342759629449,7.947342759629449
29177,"Ray County, Missouri",Missouri,41240,294,7.129000969932105,7.129000969932105
29179,"Reynolds County, Missouri",Missouri,9700,85,8.762886597938145,8.762886597938145
29181,"Ripley County, Missouri",Missouri,20670,189,9.143686502177069,9.143686502177069
29183,"St. Charles County, Missouri",Missouri,746260,4957,6.642457052501809,6.642457052501809
29185,"St. Clair County, Missouri",Missouri,14590,120,8.224811514736121,8.224811514736121
29186,"Ste. Genevieve County, Missouri",Missouri,33160,229,6.905910735826297,6.905910735826297
29187,"St. Francois County, Missouri",Missouri,102180,800,7.829320806420043,7.829320806420043
29189,"St. Louis County, Missouri",Missouri,2018330,15359,7.609756580935724,7.609756580935724
29195,"Saline County, Missouri",Missouri,39460,307,7.780030410542322,7.780030410542322
29197,"Schuyler County, Missouri",Missouri,6880,55,7.994186046511628,7.994186046511628
29199,"Scotland County, Missouri",Missouri,8380,67,7.995226730310263,7.995226730310263
29201,"Scott County, Missouri",Missouri,69640,558,8.012636415852958,8.012636415852958
29203,"Shannon County, Missouri",Missouri,12360,114,9.223300970873787,9.223300970873787
29205,"Shelby County, Missouri",Missouri,11640,92,7.903780068728522,7.903780068728522
29207,"Stoddard County, Missouri",Missouri,49710,398,8.006437336552002,8.006437336552002
29209,"Stone County, Missouri",Missouri,55090,435,7.896169903793791,7.896169903793791
29211,"Sullivan County, Missouri",Missouri,11140,92,8.258527827648114,8.258527827648114
29213,"Taney County, Missouri",Missouri,95880,792,8.260325406758449,8.260325406758449
29215,"Texas County, Missouri",Missouri,37010,324,8.754390705214808,8.754390705214808
29217,"Vernon County, Missouri",Missouri,33900,272,8.023598820058996,8.023598820058996
29219,"Warren County, Missouri",Missouri,60660,431,7.105176393010221,7.105176393010221
29221,"Washington County, Missouri",Missouri,35160,304,8.646188850967008,8.646188850967008
29223,"Wayne County, Missouri",Missouri,18480,159,8.603896103896103,8.603896103896103
29225,"Webster County, Missouri",Missouri,58880,467,7.931385869565218,7.931385869565218
29227,"Worth County, Missouri",Missouri,3700,31,8.378378378378377,8.378378378378377
29229,"Wright County, Missouri",Missouri,27620,245,8.870383779869659,8.870383779869659
29510,"St. Louis city, Missouri",Missouri,585200,4863,8.30997949419002,8.30997949419002
30001,"Beaverhead County, Montana",Montana,17640,136,7.709750566893424,7.709750566893424
30003,"Big Horn County, Montana",Montana,18840,180,9.554140127388534,9.554140127388534
30005,"Blaine County, Montana",Montana,10730,99,9.226467847157503,9.226467847157503
30007,"Broadwater County, Montana",Montana,10050,78,7.761194029850746,7.761194029850746
30009,"Carbon County, Montana",Montana,19970,147,7.361041562343515,7.361041562343515
30011,"Carter County, Montana",Montana,2240,8,3.571428571428571,6
30013,"Cascade County, Montana",Montana,159930,1151,7.196898643156381,7.196898643156381
30015,"Chouteau County, Montana",Montana,9230,74,8.017334777898158,8.017334777898158
30017,"Custer County, Montana",Montana,22780,165,7.243195785776997,7.243195785776997
30019,"Daniels County, Montana",Montana,3600,28,7.777777777777778,7.777777777777778
30021,"Dawson County, Montana",Montana,17960,125,6.9599109131403125,6.9599109131403125
30023,"Deer Lodge County, Montana",Montana,16780,121,7.210965435041716,7.210965435041716
30025,"Fallon County, Montana",Montana,6060,47,7.755775577557755,7.755775577557755
30027,"Fergus County, Montana",Montana,22740,167,7.343887423043095,7.343887423043095
30029,"Flathead County, Montana",Montana,186840,1439,7.7017769214301,7.7017769214301
30031,"Gallatin County, Montana",Montana,200610,1429,7.123274014256517,7.123274014256517
30033,"Garfield County, Montana",Montana,2220,14,6.306306306306306,6.306306306306306
30035,"Glacier County, Montana",Montana,21210,199,9.382366808109383,9.382366808109383
30037,"Golden Valley County, Montana",Montana,1860,9,4.838709677419355,6
30039,"Granite County, Montana",Montana,5480,48,8.75912408759124,8.75912408759124
30041,"Hill County, Montana",Montana,31030,233,7.50886239123429,7.50886239123429
